Features,K,Score
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence')",10,0.1649655020577718
"('avg_age', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.16494968490970424
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB')",9,0.16494651705673571
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",5,0.16492478778046663
"('avg_age', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",5,0.1648292984159607
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB')",3,0.16480426201711812
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",4,0.16472813962047572
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence')",4,0.16471326259348065
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.16469949016051982
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate')",8,0.16469560757894988
"('avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",4,0.16454066573108256
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16451666898523326
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",4,0.16451258041078262
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'pct_neo_patented_drivers')",3,0.16448173770469152
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",10,0.16445214347836876
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'weekend_crash_rate')",3,0.1644452295839156
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",4,0.16441981370335185
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'pct_neo_patented_drivers')",2,0.16440679005306338
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB')",8,0.16435636013076566
"('avg_age', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.16429789570465175
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",6,0.16427735806636884
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.16424840628497434
"('avg_age', 'avg_crash_severity_score', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1642456823486548
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'pct_neo_patented_drivers')",8,0.16423315851984355
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.1642133978834245
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.16421177516180005
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.16420638030181617
"('avg_age', 'avg_lighting_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.1642043709632537
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate')",8,0.16418537900141908
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.16413847672497087
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'pct_neo_patented_drivers')",7,0.16412988695765207
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.16410503253994008
"('avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16406294842153368
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",4,0.1640228008252836
"('avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",9,0.1640048169573258
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.16399398499828266
"('avg_age', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.1639763022400485
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",9,0.16384400157615664
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16380214187563008
"('avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.1638000527843457
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",10,0.1637776323251095
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",3,0.16375782801381084
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence')",8,0.16374454107255
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",6,0.16372363155855685
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",4,0.16370553450514477
"('avg_age', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",8,0.16367756041295245
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",5,0.16365117757442943
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",10,0.1635944822007949
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",3,0.16359261475170941
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16356285516065255
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB')",8,0.16355264403221167
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.1635442021145243
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB')",8,0.16354182730456185
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",4,0.16351308905494658
"('avg_age', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16348588172795084
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",6,0.16345407000245957
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",3,0.16343903449177496
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.16339783822798404
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB')",10,0.16336428644388748
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1633529482691506
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.16334510583766323
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",4,0.16332899549441768
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",8,0.16328629391396987
"('avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",8,0.16327605151855562
"('avg_age', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",6,0.16327145517500707
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate')",3,0.16324353078149578
"('avg_age', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.1631851646178056
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.16311744741892203
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",6,0.1630933115052878
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB')",3,0.16304854213818526
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",5,0.16300605835633597
"('combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.16298131109292122
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.1629689872098231
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB')",9,0.1628930446888055
"('avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",4,0.1628371728873864
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",2,0.16280483118692754
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB')",4,0.16279839537713406
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB')",2,0.16275347653861633
"('avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.16275079450833368
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",2,0.16274131214827695
"('avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.16273802028747072
"('avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.1627363468225779
"('avg_age', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.16272971646698986
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.16264681706564332
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",3,0.1626035293849196
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",10,0.16258082298803683
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",8,0.16248096056054023
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.16239306883935087
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.16237259525806474
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate')",8,0.16228126866217968
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.16227890625563302
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'pct_neo_patented_drivers')",7,0.16227447515388685
"('avg_age', 'avg_lighting_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.16227188078057908
"('avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1622299208766243
"('avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.1621927307332218
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",4,0.1621644549067162
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.16215572174682277
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",5,0.16214880215375677
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence')",9,0.16213492288230044
"('avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.16208009257308775
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",9,0.1620589354870986
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.16205889708282795
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",9,0.16202954574745443
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",5,0.1619792251320461
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",6,0.1618924619561358
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",8,0.16189048731041095
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'pct_neo_patented_drivers')",2,0.16183319700533172
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.16181541684053402
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate')",4,0.16179766864894235
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.16179156448793647
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",3,0.1617411220371444
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",9,0.16173135536436034
"('avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16167325257094978
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",2,0.16167162200894467
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.1616177662405904
"('avg_age', 'avg_crash_severity_score', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16160882959811615
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.16160162984903392
"('avg_crash_severity_score', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.1615452721416285
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",7,0.16154416988476697
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB')",5,0.16153474153971611
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1614995355860795
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'pct_neo_patented_drivers')",5,0.1614896604470931
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",7,0.1614695086098739
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.16139246488738876
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.16136242493893668
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1612279518634636
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.16120155746261902
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",4,0.1611095098447646
"('avg_crash_severity_score', 'avg_lighting_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.16104311019480458
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.1610414178997291
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB')",10,0.1610313097876175
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'pct_neo_patented_drivers')",4,0.1609708715901084
"('avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16096473293857702
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate')",7,0.16093421472756797
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB')",7,0.160925531388314
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate')",8,0.1608929507005797
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate')",5,0.16088270677136798
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'pct_neo_patented_drivers')",9,0.16083791806500322
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",10,0.16082987479391553
"('avg_age', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",9,0.16080295113008064
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB')",10,0.16079662600031547
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'pct_neo_patented_drivers')",7,0.16074739426766976
"('avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.16071548060729612
"('avg_crash_severity_score', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.16071324320072192
"('avg_crash_severity_score', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.1606898606341579
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate')",5,0.1606825362816225
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",9,0.1606283862056561
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.1606259621998327
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'pct_neo_patented_drivers')",6,0.16061087734003682
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB')",10,0.16061084941416415
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.16059747694739696
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",10,0.1605175764883824
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'pct_neo_patented_drivers')",6,0.1605041092442553
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.16050055663161686
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",4,0.16045773244423558
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score')",10,0.16042606423510042
"('avg_age', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",4,0.16041989090596837
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.16032742752204174
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'injury_severity_score', 'pct_neo_patented_drivers')",10,0.16029304708336423
"('combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.16026492341504128
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.16019091280218237
"('avg_age', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.1601884425196937
"('avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",7,0.16017767772718017
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.16017532477101912
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.16014115973432627
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'damage_cost_LB')",10,0.1601320023050085
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.16007993120465494
"('combined_weather_road_severity', 'injury_severity_score', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.16004011691880182
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.16000856361002957
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB')",4,0.1599804181082471
"('avg_lighting_severity', 'fatality_rate', 'injury_severity_score', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.15993594998828126
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'pct_neo_patented_drivers')",5,0.1598986900369923
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'damage_cost_LB', 'pct_neo_patented_drivers')",8,0.15987062209796304
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate')",7,0.15986089164498934
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'pct_neo_patented_drivers')",9,0.1598316078934984
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'injury_severity_score', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.15980239260115425
"('avg_age', 'combined_weather_road_severity', 'injury_severity_score', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.15977619140637894
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.15977465184648018
