CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_daylight.1,sum_lighting_category_night,sum_lighting_category_night.1,sum_lighting_category_unknown,sum_lighting_category_unknown.1,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2023,1,613.0,41.25,30.0,14,2.0,0.0,0.0,1.0,1.0,9,0,1,2,2,7,7,6,6,1,1,7,4,1,0,2,11,0,0,0,3,12,1,1,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2023,1,614.0,47.93055555555555,30.0,12,4.0,0.0,0.0,3.0,1.0,10,0,1,1,0,8,8,4,4,0,0,8,3,0,0,1,8,0,0,0,4,10,2,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2023,1,621.0,43.05263157894737,30.263157894736842,19,4.0,0.0,1.0,3.0,0.0,10,1,3,3,2,9,9,9,9,1,1,10,7,1,0,1,12,0,1,0,6,16,3,0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,2.0
2023,1,622.0,44.95238095238095,28.333333333333332,21,0.0,0.0,0.0,0.0,0.0,8,1,3,6,3,10,10,8,8,3,3,7,8,2,0,4,14,0,2,0,5,14,1,6,0.0,0.0,0.0,0.0,0.0,33.0,1.0,2.0
2023,1,623.0,40.06603773584906,28.49056603773585,53,19.0,1.0,2.0,8.0,8.0,32,2,9,4,6,21,21,30,30,2,2,28,14,4,1,6,45,0,0,0,8,40,1,12,0.0,0.0,0.0,0.0,0.0,86.0,4.0,4.0
2023,1,624.0,43.15656565656566,28.636363636363637,33,13.0,0.0,3.0,6.0,4.0,19,2,4,6,2,20,20,12,12,1,1,16,7,4,1,5,27,0,0,0,6,25,1,7,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0
2023,1,631.0,46.18181818181818,30.0,11,1.0,0.0,0.0,1.0,0.0,6,0,2,3,0,4,4,7,7,0,0,6,2,3,0,0,9,0,0,0,2,9,1,1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2023,1,632.0,44.15714285714286,28.714285714285715,35,5.0,0.0,1.0,3.0,1.0,27,2,2,1,3,20,20,14,14,1,1,25,4,1,0,5,25,0,0,0,10,30,2,3,0.0,0.0,0.0,0.0,0.0,56.0,4.0,2.0
2023,1,633.0,44.65,30.5,10,7.0,0.0,0.0,5.0,2.0,3,1,3,2,1,5,5,5,5,0,0,3,6,0,0,1,7,0,0,0,3,6,1,3,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0
2023,1,634.0,43.205882352941174,29.41176470588235,17,2.0,1.0,0.0,1.0,0.0,10,0,3,2,2,7,7,9,9,1,1,10,3,0,1,3,15,0,0,0,2,13,2,2,0.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0
2023,1,711.0,39.833333333333336,30.333333333333332,15,6.0,0.0,0.0,4.0,2.0,7,0,4,3,1,5,5,10,10,0,0,6,7,0,0,2,9,0,0,1,5,13,1,1,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0
2023,1,712.0,39.388888888888886,29.444444444444443,9,1.0,0.0,1.0,0.0,0.0,7,0,1,1,0,6,6,3,3,0,0,6,2,0,0,1,8,0,0,0,1,8,0,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2023,1,713.0,35.72222222222222,28.88888888888889,9,2.0,0.0,0.0,1.0,1.0,5,0,1,2,1,3,3,6,6,0,0,5,4,0,0,0,7,0,0,0,2,4,2,3,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2023,1,714.0,51.1,30.5,10,2.0,0.0,1.0,0.0,1.0,5,1,2,2,0,8,8,2,2,0,0,5,4,1,0,0,8,0,0,0,2,10,0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
2023,1,715.0,41.42857142857143,30.714285714285715,7,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0,4,4,3,3,0,0,4,1,0,0,2,6,0,0,0,1,4,0,3,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2023,1,722.0,45.25,29.444444444444443,18,9.0,0.0,2.0,5.0,2.0,11,0,1,5,1,13,13,4,4,1,1,12,1,4,0,1,14,0,0,1,3,14,2,2,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0
2023,1,723.0,49.041666666666664,29.166666666666668,12,4.0,0.0,1.0,3.0,0.0,8,0,1,3,0,6,6,6,6,0,0,7,2,2,1,0,11,0,0,0,1,10,1,1,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0
2023,1,724.0,41.0,30.0,3,3.0,0.0,1.0,2.0,0.0,2,0,1,0,0,1,1,2,2,0,0,2,0,0,1,0,2,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2023,1,725.0,42.38095238095239,29.285714285714285,14,3.0,0.0,1.0,1.0,1.0,9,2,1,2,0,9,9,5,5,0,0,9,3,1,0,1,12,0,1,0,1,8,4,2,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2023,1,726.0,36.36363636363637,28.636363636363637,11,5.0,0.0,1.0,3.0,1.0,5,0,4,2,0,2,2,9,9,0,0,5,6,0,0,0,10,0,0,0,1,10,1,0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0
2023,1,731.0,40.666666666666664,29.166666666666668,12,8.0,0.0,0.0,6.0,2.0,7,1,2,2,0,9,9,3,3,0,0,7,3,2,0,0,9,0,0,0,3,10,0,2,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0
2023,1,732.0,45.3125,28.75,8,0.0,0.0,0.0,0.0,0.0,4,2,0,1,1,6,6,1,1,1,1,5,1,1,0,1,5,0,0,0,3,7,1,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0
2023,1,733.0,43.13333333333333,30.0,15,11.0,0.0,0.0,5.0,6.0,8,0,3,3,1,7,7,8,8,0,0,6,5,2,0,2,11,0,0,0,4,9,3,3,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0
2023,1,734.0,45.166666666666664,28.88888888888889,9,1.0,0.0,0.0,0.0,1.0,6,0,1,1,1,4,4,4,4,1,1,5,2,1,0,1,7,0,0,0,2,8,0,1,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2023,1,735.0,36.625,29.583333333333332,12,6.0,1.0,0.0,3.0,2.0,9,2,0,1,0,7,7,5,5,0,0,10,2,0,0,0,12,0,0,0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0
2023,1,811.0,36.94444444444444,28.205128205128204,39,8.0,0.0,0.0,4.0,4.0,25,2,5,3,4,20,20,15,15,4,4,25,8,2,0,4,27,0,1,0,11,29,3,7,0.0,0.0,0.0,0.0,0.0,65.0,1.0,4.0
2023,1,812.0,51.97727272727273,27.5,22,2.0,1.0,0.0,0.0,1.0,16,0,4,0,2,12,12,9,9,1,1,14,6,0,0,2,18,0,0,0,4,12,2,8,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0
2023,1,813.0,39.27777777777778,28.333333333333332,63,21.0,0.0,1.0,13.0,7.0,45,0,7,10,1,33,33,30,30,0,0,39,14,7,1,2,53,0,2,0,8,44,5,14,0.0,0.0,0.0,0.0,0.0,105.0,2.0,5.0
2023,1,814.0,39.53703703703704,27.555555555555557,45,9.0,0.0,0.0,2.0,7.0,27,4,4,7,3,25,25,17,17,3,3,25,12,3,1,4,36,1,1,0,7,33,2,10,0.0,0.0,0.0,0.0,0.0,74.0,0.0,7.0
2023,1,815.0,40.25833333333333,29.75,60,3.0,0.0,0.0,2.0,1.0,45,2,4,4,5,31,31,25,25,4,4,38,11,3,0,8,40,0,0,0,20,44,4,12,0.0,0.0,0.0,0.0,0.0,96.0,1.0,8.0
2023,1,821.0,41.16319444444444,28.020833333333332,48,6.0,0.0,2.0,2.0,2.0,31,2,5,6,4,27,27,19,19,2,2,30,9,4,1,4,42,0,0,0,6,33,4,11,0.0,0.0,0.0,0.0,0.0,89.0,2.0,6.0
2023,1,822.0,38.625,27.5,28,6.0,0.0,0.0,6.0,0.0,14,3,4,5,2,14,14,12,12,2,2,15,7,3,1,2,25,0,0,0,3,21,4,3,0.0,0.0,0.0,0.0,0.0,51.0,2.0,0.0
2023,1,823.0,39.17741935483871,26.774193548387096,31,9.0,0.0,0.0,5.0,4.0,21,2,3,5,0,21,21,10,10,0,0,21,8,2,0,0,28,0,0,0,3,18,3,10,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0
2023,1,824.0,35.005376344086024,28.70967741935484,31,3.0,1.0,0.0,1.0,1.0,14,2,5,5,5,12,12,14,14,5,5,16,9,1,0,5,21,0,0,0,10,21,3,7,0.0,0.0,0.0,1.0,0.0,49.0,0.0,1.0
2023,1,825.0,39.25,30.0,16,5.0,0.0,0.0,5.0,0.0,7,2,3,4,0,7,7,9,9,0,0,8,6,1,0,1,15,0,0,0,1,12,0,4,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2023,1,831.0,35.635802469135804,28.14814814814815,27,7.0,0.0,0.0,6.0,1.0,18,1,4,4,0,17,17,10,10,0,0,20,4,2,1,0,22,0,1,0,4,24,0,3,0.0,0.0,0.0,0.0,0.0,51.0,1.0,2.0
2023,1,832.0,39.3125,30.0,16,6.0,0.0,0.0,4.0,2.0,9,2,1,3,1,11,11,5,5,0,0,7,6,1,1,1,10,0,1,1,4,13,1,2,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0
2023,1,833.0,40.62068965517241,29.224137931034484,58,16.0,0.0,2.0,11.0,3.0,36,3,8,9,2,27,27,29,29,2,2,35,18,4,0,1,53,0,1,0,4,46,2,10,0.0,0.0,0.0,0.0,0.0,107.0,0.0,5.0
2023,1,834.0,40.71705426356589,29.767441860465116,43,5.0,0.0,0.0,3.0,2.0,31,6,3,3,0,24,24,19,19,0,0,28,9,3,0,3,38,0,2,0,3,27,2,14,0.0,0.0,0.0,0.0,0.0,79.0,0.0,1.0
2023,1,835.0,39.12301587301587,28.928571428571427,42,12.0,0.0,1.0,11.0,0.0,23,8,1,6,4,26,26,13,13,3,3,23,10,1,1,7,32,0,3,1,6,29,4,9,0.0,0.0,0.0,0.0,0.0,66.0,4.0,7.0
2023,1,911.0,37.314465408805034,28.867924528301888,53,12.0,0.0,1.0,7.0,4.0,24,6,9,12,2,28,28,24,24,1,1,26,17,7,0,3,46,1,1,0,5,36,5,12,0.0,0.0,0.0,0.0,0.0,87.0,0.0,12.0
2023,1,912.0,38.47701149425287,28.275862068965516,29,4.0,0.0,0.0,4.0,0.0,15,3,5,6,0,13,13,15,15,1,1,15,10,4,0,0,21,0,1,0,7,25,2,2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0
2023,1,913.0,45.5,26.875,24,3.0,0.0,2.0,0.0,1.0,14,2,3,5,0,14,14,10,10,0,0,14,8,2,0,0,22,0,0,0,2,15,4,5,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0
2023,1,914.0,40.888888888888886,27.36111111111111,36,6.0,0.0,0.0,3.0,3.0,21,2,4,7,2,15,15,20,20,1,1,19,11,2,0,4,28,0,0,0,8,17,7,12,0.0,0.0,0.0,0.0,0.0,57.0,1.0,3.0
2023,1,915.0,39.86206896551724,28.79310344827586,29,8.0,0.0,2.0,5.0,1.0,22,2,0,4,1,19,19,9,9,1,1,21,5,1,1,1,23,0,0,3,3,22,1,6,0.0,0.0,0.0,1.0,0.0,38.0,0.0,7.0
2023,1,921.0,42.833333333333336,28.5,30,5.0,0.0,2.0,3.0,0.0,22,4,0,4,0,20,20,10,10,0,0,24,4,2,0,0,29,0,0,0,1,18,3,9,0.0,0.0,0.0,0.0,0.0,43.0,0.0,5.0
2023,1,922.0,42.21875,27.65625,32,3.0,0.0,0.0,2.0,1.0,18,4,5,3,2,19,19,11,11,2,2,17,11,2,0,2,26,0,0,0,6,22,2,8,0.0,0.0,0.0,0.0,0.0,57.0,1.0,2.0
2023,1,923.0,40.46,29.0,25,3.0,0.0,1.0,2.0,0.0,15,3,1,5,1,15,15,9,9,1,1,13,6,4,0,2,21,0,0,0,4,19,2,4,0.0,0.0,0.0,0.0,0.0,41.0,1.0,2.0
2023,1,924.0,40.8990990990991,28.37837837837838,37,6.0,0.0,2.0,2.0,2.0,21,3,5,8,0,22,22,15,15,0,0,22,8,5,1,1,32,0,0,0,5,27,5,5,0.0,0.0,0.0,0.0,0.0,61.0,1.0,5.0
2023,1,925.0,41.81578947368421,30.0,19,3.0,0.0,1.0,1.0,1.0,14,1,2,0,2,9,9,8,8,2,2,12,4,0,1,2,11,1,0,0,7,14,2,3,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2023,1,931.0,38.803030303030305,25.0,11,5.0,0.0,0.0,4.0,1.0,5,0,3,2,1,6,6,4,4,1,1,5,4,1,0,1,8,0,0,0,3,6,1,4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2023,1,932.0,40.3,30.0,5,3.0,0.0,0.0,3.0,0.0,2,0,0,2,1,1,1,3,3,1,1,2,1,1,0,1,4,0,0,0,1,4,1,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2023,1,933.0,40.416666666666664,28.75,12,3.0,0.0,0.0,2.0,1.0,8,1,1,0,2,8,8,3,3,1,1,8,1,0,0,3,7,0,0,0,5,7,0,5,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0
2023,1,934.0,43.55555555555556,29.444444444444443,9,1.0,0.0,0.0,0.0,1.0,5,0,1,1,2,4,4,3,3,2,2,3,3,1,0,2,4,1,1,0,3,7,1,1,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0
2023,1,935.0,41.125,30.625,24,4.0,0.0,0.0,3.0,1.0,14,1,4,4,1,14,14,10,10,0,0,11,8,2,3,0,20,2,0,0,2,21,0,3,0.0,0.0,0.0,0.0,0.0,39.0,1.0,2.0
2023,1,1011.0,39.34615384615385,28.46153846153846,13,3.0,0.0,1.0,1.0,1.0,9,1,2,1,0,5,5,7,7,1,1,8,4,1,0,0,10,0,0,0,3,11,1,1,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2023,1,1012.0,39.95454545454545,28.636363636363637,11,0.0,0.0,0.0,0.0,0.0,9,1,0,1,0,6,6,5,5,0,0,9,0,1,0,1,7,0,0,0,4,8,1,2,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2023,1,1013.0,39.11904761904762,28.80952380952381,21,6.0,0.0,0.0,6.0,0.0,15,2,0,3,1,12,12,8,8,1,1,14,4,1,0,2,16,0,0,0,5,15,1,5,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2023,1,1014.0,43.0,28.0,10,6.0,0.0,1.0,4.0,1.0,6,2,1,1,0,6,6,4,4,0,0,7,2,1,0,0,7,0,0,0,3,8,0,2,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2023,1,1021.0,28.0,30.0,2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2023,1,1022.0,38.083333333333336,31.666666666666668,6,7.0,0.0,0.0,3.0,4.0,4,1,0,1,0,3,3,3,3,0,0,4,1,1,0,0,5,0,0,0,1,6,0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2023,1,1023.0,41.833333333333336,28.333333333333332,15,1.0,0.0,0.0,0.0,1.0,12,0,1,1,1,5,5,9,9,1,1,12,1,0,1,1,9,0,0,1,5,13,0,2,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2023,1,1024.0,37.18181818181818,28.181818181818183,11,1.0,0.0,0.0,0.0,1.0,6,2,2,1,0,6,6,5,5,0,0,6,2,1,2,0,10,0,0,0,1,8,1,2,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2023,1,1031.0,41.635964912280706,28.81578947368421,38,18.0,0.0,6.0,6.0,6.0,24,4,3,7,0,20,20,18,18,0,0,24,9,2,2,1,29,0,0,0,9,30,3,5,0.0,0.0,0.0,0.0,0.0,63.0,1.0,5.0
2023,1,1032.0,37.392857142857146,29.285714285714285,14,0.0,0.0,0.0,0.0,0.0,11,1,1,1,0,9,9,5,5,0,0,10,2,1,1,0,11,0,0,0,3,10,0,4,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0
2023,1,1033.0,41.5,28.043478260869566,23,6.0,0.0,0.0,5.0,1.0,18,2,0,3,0,18,18,5,5,0,0,17,5,0,1,0,18,0,0,1,4,17,3,3,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0
2023,1,1034.0,41.75,27.8125,32,6.0,0.0,0.0,5.0,1.0,21,2,4,4,1,19,19,11,11,2,2,16,11,2,1,2,24,0,0,1,7,23,3,6,0.0,0.0,0.0,0.0,0.0,48.0,2.0,4.0
2023,1,1111.0,41.56944444444444,30.27777777777778,36,21.0,1.0,1.0,11.0,8.0,22,1,7,3,3,15,15,20,20,1,1,19,10,3,0,4,31,0,0,0,5,29,4,3,0.0,0.0,0.0,0.0,0.0,62.0,2.0,5.0
2023,1,1112.0,40.97222222222222,29.72222222222222,18,2.0,0.0,0.0,1.0,1.0,15,0,2,1,0,8,8,10,10,0,0,14,4,0,0,0,15,0,0,0,3,12,3,3,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0
2023,1,1113.0,41.06521739130435,29.130434782608695,23,8.0,0.0,2.0,4.0,2.0,15,2,2,4,0,8,8,15,15,0,0,15,7,1,0,0,15,0,0,1,7,20,0,3,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0
2023,1,1114.0,46.92857142857143,28.571428571428573,7,5.0,0.0,1.0,2.0,2.0,5,0,1,1,0,3,3,4,4,0,0,4,1,2,0,0,6,0,0,0,1,7,0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2023,1,1115.0,38.55555555555556,26.666666666666668,9,3.0,0.0,0.0,1.0,2.0,6,1,1,1,0,7,7,2,2,0,0,6,1,2,0,0,8,0,0,0,1,6,2,1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
2023,1,1121.0,36.22727272727273,29.09090909090909,22,11.0,0.0,1.0,9.0,1.0,12,2,5,1,2,12,12,10,10,0,0,12,7,1,0,2,19,0,0,0,3,15,4,3,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2023,1,1122.0,47.73529411764706,30.58823529411765,17,6.0,0.0,0.0,1.0,5.0,12,1,1,2,1,10,10,6,6,1,1,9,4,0,0,4,11,0,0,0,6,13,0,4,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2023,1,1123.0,40.05,30.5,10,1.0,0.0,0.0,1.0,0.0,5,1,2,0,2,4,4,5,5,1,1,6,2,0,0,2,7,0,0,0,3,8,1,1,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0
2023,1,1124.0,44.333333333333336,30.0,12,1.0,0.0,0.0,0.0,1.0,8,1,1,2,0,8,8,4,4,0,0,8,2,1,0,1,10,0,0,1,1,7,1,4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2023,1,1125.0,35.625,27.5,4,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,2,2,2,2,0,0,3,0,1,0,0,2,0,0,0,2,3,1,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2023,1,1131.0,35.238095238095234,29.464285714285715,28,8.0,0.0,1.0,5.0,2.0,17,3,2,4,2,11,11,15,15,2,2,15,9,2,0,2,21,0,0,1,6,23,3,2,0.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0
2023,1,1132.0,44.84615384615385,26.53846153846154,13,1.0,0.0,0.0,0.0,1.0,12,0,1,0,0,10,10,3,3,0,0,10,1,1,1,0,12,0,0,0,1,7,1,5,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0
2023,1,1133.0,39.666666666666664,30.0,21,10.0,0.0,0.0,6.0,4.0,16,0,1,1,3,10,10,9,9,2,2,14,3,1,0,3,15,0,0,0,6,17,3,1,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
2023,1,1134.0,40.55555555555556,27.22222222222222,9,2.0,0.0,1.0,1.0,0.0,4,1,1,3,0,4,4,5,5,0,0,5,2,2,0,0,8,0,0,0,1,5,0,4,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0
2023,1,1135.0,39.97222222222222,29.444444444444443,18,8.0,0.0,2.0,6.0,0.0,11,0,1,5,1,7,7,10,10,1,1,10,5,1,0,2,11,2,0,0,5,11,4,3,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0
2023,1,1211.0,39.44871794871794,29.615384615384617,13,4.0,0.0,0.0,2.0,2.0,7,0,1,5,0,9,9,4,4,0,0,5,4,1,1,2,8,1,0,1,3,9,0,4,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0
2023,1,1212.0,39.61363636363637,28.863636363636363,22,0.0,0.0,0.0,0.0,0.0,13,1,3,4,1,11,11,11,11,0,0,14,3,4,0,1,18,1,0,0,3,17,0,5,0.0,0.0,0.0,0.0,0.0,39.0,1.0,2.0
2023,1,1213.0,41.86231884057971,29.565217391304348,23,2.0,0.0,0.0,1.0,1.0,13,3,1,5,1,12,12,10,10,1,1,14,5,3,0,1,18,0,0,0,5,19,0,4,0.0,0.0,0.0,0.0,0.0,41.0,2.0,4.0
2023,1,1214.0,39.535714285714285,29.285714285714285,28,5.0,0.0,0.0,3.0,2.0,20,2,0,5,1,14,14,13,13,1,1,17,7,1,0,3,23,0,0,0,5,20,4,4,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0
2023,1,1215.0,37.921052631578945,29.473684210526315,19,2.0,0.0,0.0,1.0,1.0,11,0,3,3,2,8,8,9,9,2,2,9,5,2,1,2,10,0,0,0,9,17,0,2,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0
2023,1,1221.0,38.19444444444444,26.944444444444443,18,3.0,0.0,1.0,1.0,1.0,10,1,1,3,3,9,9,9,9,0,0,8,3,2,1,4,15,0,0,0,3,11,1,6,0.0,0.0,0.0,0.0,0.0,26.0,2.0,1.0
2023,1,1222.0,43.23684210526316,29.736842105263158,19,4.0,0.0,0.0,3.0,1.0,11,3,2,2,1,12,12,6,6,1,1,12,3,2,0,2,14,1,0,0,4,16,0,3,0.0,0.0,0.0,0.0,0.0,27.0,3.0,3.0
2023,1,1223.0,42.19047619047619,28.095238095238095,21,3.0,0.0,1.0,1.0,1.0,15,1,0,4,1,10,10,10,10,1,1,16,2,2,0,1,18,0,0,0,3,16,3,2,0.0,0.0,0.0,0.0,0.0,34.0,1.0,1.0
2023,1,1224.0,37.91428571428571,30.0,35,3.0,0.0,1.0,1.0,1.0,18,3,0,6,8,10,10,19,19,6,6,18,6,3,0,8,22,0,1,0,12,24,2,9,0.0,0.0,0.0,0.0,0.0,59.0,1.0,3.0
2023,1,1225.0,39.1712962962963,27.22222222222222,36,10.0,0.0,1.0,5.0,4.0,22,3,7,2,2,25,25,9,9,2,2,23,9,1,0,3,28,0,0,1,7,25,1,10,0.0,0.0,0.0,0.0,0.0,64.0,1.0,3.0
2023,1,1231.0,44.776595744680854,28.829787234042552,47,10.0,0.0,0.0,4.0,6.0,31,3,6,7,0,37,37,10,10,0,0,32,10,4,0,1,41,0,0,0,6,26,7,14,0.0,0.0,0.0,1.0,0.0,86.0,3.0,1.0
2023,1,1232.0,42.18018018018018,29.594594594594593,37,8.0,0.0,1.0,3.0,4.0,18,1,9,5,4,21,21,15,15,1,1,14,17,0,0,6,31,0,0,0,6,21,7,9,0.0,0.0,0.0,0.0,0.0,65.0,4.0,2.0
2023,1,1233.0,37.06321839080459,28.620689655172413,29,5.0,0.0,1.0,3.0,1.0,20,2,3,4,0,15,15,14,14,0,0,20,6,1,2,0,27,0,0,0,2,18,5,6,0.0,0.0,0.0,0.0,0.0,51.0,3.0,2.0
2023,1,1234.0,39.583333333333336,29.833333333333332,30,6.0,0.0,0.0,4.0,2.0,26,2,0,2,0,21,21,9,9,0,0,26,3,1,0,0,25,0,2,0,3,14,6,10,0.0,0.0,0.0,0.0,0.0,55.0,2.0,0.0
2023,1,1235.0,36.255208333333336,28.90625,32,4.0,0.0,0.0,0.0,4.0,24,1,4,2,1,20,20,12,12,0,0,23,7,1,0,1,25,0,1,0,6,25,0,7,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0
2023,1,1411.0,37.385714285714286,30.0,35,4.0,0.0,1.0,2.0,1.0,26,0,4,4,1,16,16,18,18,1,1,20,10,3,0,2,23,0,0,1,11,29,3,3,0.0,0.0,0.0,0.0,0.0,61.0,1.0,4.0
2023,1,1412.0,38.125,27.25,20,2.0,0.0,0.0,2.0,0.0,7,2,2,7,2,12,12,7,7,1,1,7,6,3,1,3,14,0,0,0,6,17,0,3,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0
2023,1,1413.0,46.111111111111114,28.88888888888889,9,0.0,0.0,0.0,0.0,0.0,4,0,0,3,2,2,2,6,6,1,1,4,1,3,0,1,6,0,0,0,3,8,0,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2023,1,1414.0,39.25,29.772727272727273,22,2.0,0.0,0.0,1.0,1.0,19,0,1,1,1,9,9,13,13,0,0,14,5,2,0,1,20,0,0,0,2,18,1,3,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
2023,1,1421.0,41.75,29.166666666666668,6,2.0,0.0,2.0,0.0,0.0,6,0,0,0,0,1,1,5,5,0,0,4,0,0,0,2,4,0,0,0,2,4,2,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2023,1,1422.0,37.19230769230769,29.615384615384617,13,4.0,0.0,0.0,4.0,0.0,6,1,2,3,1,4,4,9,9,0,0,5,5,2,0,1,10,0,0,0,3,11,1,1,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2023,1,1423.0,38.142857142857146,24.285714285714285,7,0.0,0.0,0.0,0.0,0.0,3,0,1,3,0,5,5,2,2,0,0,2,3,2,0,0,6,0,0,0,1,1,1,5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
2023,1,1424.0,36.84782608695652,28.043478260869566,23,8.0,0.0,0.0,4.0,4.0,16,0,4,3,0,11,11,12,12,0,0,14,7,1,1,0,20,0,0,0,3,14,2,7,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0
2023,1,1431.0,36.36363636363637,27.5,22,3.0,0.0,2.0,1.0,0.0,14,2,2,2,2,13,13,9,9,0,0,16,4,1,0,1,16,0,0,0,6,15,4,3,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2023,1,1432.0,37.63333333333333,28.75,40,10.0,0.0,2.0,5.0,3.0,22,2,5,8,3,22,22,16,16,2,2,20,10,4,2,4,29,0,0,0,11,34,2,4,0.0,0.0,0.0,0.0,0.0,77.0,0.0,3.0
