Features,K,Score
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.11885061678473093
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.11873449344772498
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.11840798052144122
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11825007089348076
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.11770172016811324
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11755718143285122
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1175349747584538
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.11734964512878704
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",2,0.11449307624102277
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.11399391689131767
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.11361203371193616
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11260736427840118
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.11121266942010709
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.10745464572004264
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.1027681346655922
