Features,K,Score
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.18682774671812868
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",7,0.1867989792554943
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",8,0.1867025026790796
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.18664617424587976
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.18645172838114424
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",8,0.18638983338671172
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1863592923367753
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",8,0.18625990856731506
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",3,0.1861935612962706
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.18609795628583914
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.18608453820269605
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.1860147921088022
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",2,0.18568419173140407
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.1856299453263798
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",6,0.18562806135552576
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.18559781010965284
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.185577416233214
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",10,0.18554593794951857
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.18551274506845636
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.18548030588576253
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.18538456133763845
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.18527215658543617
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.1852495863591493
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",7,0.1852485078991399
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.18519420353846758
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.18515918261880934
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.18509966724339805
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.18508607594435056
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.18502836474582635
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.18483180045977377
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.18480564603829816
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",7,0.18451676053938293
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.18444007162609102
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.18440465923676896
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.18432948622315998
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.18430246048406115
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.18421161710362816
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.18416463576948394
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.18414363547759474
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18381051965646966
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.18369153732826318
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.18362349944429265
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",3,0.18351272993787368
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.18346479239121516
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",7,0.18346304786107318
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.1833553632615205
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",5,0.1833496757691843
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.18313296346434405
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",2,0.18310768162908925
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1830963644827213
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",4,0.1829864350890075
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",2,0.18293298679073508
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.1828934500017811
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.18286290652832776
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.18282846555461815
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.18281813888253293
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate')",10,0.18269357251081902
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.18265609449684383
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",8,0.18262826192761292
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",7,0.18262773047040431
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.18256444861749654
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",8,0.18255878107127546
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.18249002106461618
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.1824606665875324
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.18223171928645432
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.1822244024564636
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",6,0.18220824603729813
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.1821930849024246
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",8,0.1821116282725738
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.18205069406956723
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",4,0.182039084968813
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.1819467335741381
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.1818199232950198
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.1817309243524036
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",5,0.18171731887297968
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.18171549367081635
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.18169403399667824
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",6,0.1816467955723698
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.1815990636854741
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.1815326756076555
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.18151142987999505
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",9,0.18150267140042667
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.18142944269843272
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.1813801287208515
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",5,0.18132302650238744
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.18119539895860595
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",6,0.18117217363626914
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",7,0.18114486580934575
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1810812836803951
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.18107471671639844
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.1810185198930529
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.18092075264301752
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",5,0.18082756978762263
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.1807865380664606
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.18073970889209634
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.18070172031463047
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.1806970562507774
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18059915806461188
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",2,0.1805954323482259
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",10,0.1805800791325578
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.1805636835689268
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.18055154919542488
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",6,0.18051516357304462
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.1803911630897265
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",7,0.18026977352769083
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",3,0.18024104725414633
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.18020828151261445
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.18005529805089165
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",10,0.17999265056572297
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.17998138210277353
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.1799543560580944
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",3,0.17975999122701403
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17975118005046484
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.1796459835968889
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17961595658316312
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",8,0.1796133833827949
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.17959823068013422
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.17958036303771263
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.17956581199349408
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",5,0.17954864031807394
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",5,0.1795385986017269
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",6,0.1795326420367874
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",3,0.17951464887384588
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",6,0.17931768272105092
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",8,0.17931008117236133
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.1790608123044771
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",5,0.17898432658602884
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",5,0.17897828483672232
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.1789628100896578
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.17890756112586087
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.17889916844480497
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.17889040679948517
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",7,0.17886134326148337
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate')",3,0.1788538268502326
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",7,0.1788482298526669
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.17874014561287066
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.17872260495281908
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.17871012348354906
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.1787054746133228
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",5,0.17869317994648448
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.17861235026059483
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.1785610502959754
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.17855098317724
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",7,0.17854638014281782
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17851030276438204
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.1784734032350196
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.17842815486968272
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.17838366960730032
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",9,0.17838353009626165
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.17832185776378198
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17831578816494112
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.17822620177222945
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",2,0.17815611131308806
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",7,0.1781131906146977
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",4,0.17810067867727936
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.17806147067821596
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.17804785081147428
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",6,0.17788156845496164
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.17787762067641036
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",3,0.17786940307318533
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.17784651708827387
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.17783175241420832
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",9,0.17782588299008092
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.1777921668874208
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",6,0.1777905664523758
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",3,0.17777437867086185
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",5,0.17776844255535135
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",5,0.17775729642875937
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",9,0.17775702134700772
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",10,0.17763095556857092
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17757805477631267
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",3,0.1775442267183884
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.1775383654476521
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17752761143360424
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",10,0.17737735450678832
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.17736811391870394
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.17735341516951345
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",4,0.17725315053006327
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate')",3,0.17722712430319743
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17717192340294563
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",5,0.17715410749345423
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.17698693092906967
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",9,0.17698563161899625
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",4,0.17688273490262982
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.17683678902955785
