Features,K,Score
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",3,0.18623415489402836
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",9,0.18622818649409886
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",6,0.1861909242030913
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate')",8,0.18610252561112461
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.18604387814125614
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",6,0.18595806918302976
"('avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18592772919773545
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.18587063865209438
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.18587052836125167
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'avg_responsibility_score')",6,0.18585479542993172
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",9,0.18576538198073791
"('avg_age', 'fatality_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.18563720498746844
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.18559420780812724
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",9,0.185527908999429
"('fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.18552627477776518
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",9,0.1854917837854159
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.1854878858426658
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",3,0.18533907148073506
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",3,0.18533596712635375
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",3,0.18531189013430543
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",3,0.1853014695673122
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",3,0.1851858007774927
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",3,0.18517305090373665
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18517188089567915
"('avg_age', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",6,0.18516689737111383
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.18516260197691867
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.18512549860402408
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",7,0.18511533845232736
"('avg_age', 'fatality_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1850533048158888
"('fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.18504307624915756
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.18503285126209204
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.18501592900215014
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.1849186916111418
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.18488676459972964
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.18484755720620205
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",2,0.18474864754983697
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",7,0.1847459522557589
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.18470205056893352
"('damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.18469139755638586
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.1845822769858503
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.18454176216139426
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",7,0.18452691355964043
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",8,0.18447387984771355
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.18441088859922863
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",6,0.18423434871494287
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18420613993700363
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",2,0.18419323914511765
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",8,0.18405730652064128
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",9,0.1839525586416599
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'avg_responsibility_score')",3,0.18386302495088627
"('avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.1837584387718912
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",10,0.18373094113691307
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",8,0.18371724349552498
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",5,0.18369114698986833
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",4,0.1836005971684409
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",3,0.18357971284822802
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",8,0.1835778982826079
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.1834583463337566
"('severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18336490227598606
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",3,0.183310751369269
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.18330034617402774
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.18329189306024846
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.18325007727270176
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.183231261762014
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.18322935422054523
"('avg_age', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",8,0.18321714130984978
"('avg_age', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",5,0.18320064497167007
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",7,0.1831947653097447
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'avg_responsibility_score')",8,0.18317886974777747
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.18309854088778055
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",2,0.1829556719961916
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.1829440828894285
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",9,0.18292240618027195
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.18291395724432233
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.18272914631849305
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.1827182915934558
"('fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.18269568399259525
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.18268462193765223
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.18267641761295852
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1825262634116683
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.18248721948668464
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.18242421202472303
"('avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18238688861715252
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.18236528515298542
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.18235237277275956
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.18234943209397597
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",10,0.18234277541729282
"('avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1823305265977351
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.18231152545634102
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",3,0.182301164824363
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",10,0.1822854157378124
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",3,0.18222855016337602
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.18220635521440176
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",2,0.18217156838700094
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",9,0.18215917359915412
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'avg_responsibility_score')",7,0.18215388603728583
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.18212745236176153
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.18205328655278333
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",10,0.1820459936459005
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.18201269133507794
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",5,0.18200592305878383
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.18196322465105164
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.18190670131153416
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",8,0.18188818846254456
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",2,0.1818435897303532
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",9,0.18180454283885375
"('avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18172055252474126
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.18171272279035483
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.18171041096169957
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate')",8,0.18166079272977878
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.18163453203636903
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",2,0.18159908798735008
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",6,0.18158481729490325
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.18157698364023064
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.18139462390018568
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate')",10,0.18138836592468188
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.18136357804836956
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.18135544983714183
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.1812789633304683
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",7,0.18108213246434282
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.1810811894812566
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.1810248805150613
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",5,0.1809804062129392
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.18092570896506913
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate')",2,0.18090759617251637
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",2,0.18089005655703302
"('fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.18087035548625716
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate')",10,0.18082523330085734
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",6,0.1807852607711885
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",8,0.18076219724939757
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",4,0.18073134297199855
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",6,0.18071865881731172
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.1806972380062491
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",4,0.1806488859944251
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.18063506405216312
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate')",10,0.1806070771852216
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",7,0.18059082448735267
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18049080006516466
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",4,0.18043380483922747
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.18040478742061766
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.1803800934563753
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.18037753823593602
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",9,0.18037571891550186
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.18035912070906715
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'avg_responsibility_score')",10,0.18034544980616077
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.18027131354674747
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.18013482947770607
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",4,0.18009100613643114
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",8,0.18008410729146276
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",10,0.18004458095951695
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",3,0.17998235365280824
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate')",7,0.17997544571695953
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.17995172342076435
"('avg_age', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",9,0.17992230061772885
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",2,0.17991464555835418
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",10,0.17991249418137947
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate')",10,0.17990549873059783
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",4,0.17981705613417467
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",10,0.17975149162868315
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",7,0.17971227921639013
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.1796569808436459
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.1796190943701948
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17953705769301162
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate')",7,0.17943405443664834
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.17940046738065382
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",10,0.17939099649602347
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.17937242736879827
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.17936373289903504
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.1793616651176286
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.1793107070079005
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.17928353614319922
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate')",3,0.1792829495319009
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.17927953398479982
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",4,0.17927109626276497
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.17924631281325817
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",4,0.17920429668306526
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.17917638095055682
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17917118812884014
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.17915060953291165
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",10,0.1791088112074788
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.1790858100666033
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.17906289556682675
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",5,0.17906024994395764
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.1789862663452692
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",6,0.17894132791816658
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.17890622031904088
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.17888582571605974
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.17888372112438167
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.1788628260347569
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.178841343698846
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",4,0.1788045831668872
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",4,0.17873560958359502
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.17867732169077447
"('fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.1786663043764289
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'avg_responsibility_score')",9,0.17865425922074107
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",5,0.1785450988245907
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",4,0.1785295282095656
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.1784887946670715
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.17842079410179096
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",6,0.17841141754329076
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.17830655554965982
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",8,0.17830413938339132
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.1782508970716366
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.17810392334055444
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",3,0.17810208904986105
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.17804462980444527
"('avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.17801256478707542
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.17799914489135796
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.17797333728828219
"('avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17795825407998606
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate')",8,0.1779149303502354
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",2,0.1778835290339358
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.17786942743124542
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",2,0.17784441378660515
"('severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1777537731080636
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.17772846290209185
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",3,0.17757146348913141
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.17753867158649306
