CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_night,sum_lighting_category_unknown,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2023,8,1135.0,37.03125,27.954545454545453,22,5.0,0.0,1.0,1.0,3.0,19,0,0,0,3,11,9,2,19,0,0,0,3,16,0,0,0,6,18,2,2,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0
2023,8,1211.0,36.05952380952381,28.75,16,1.0,0.0,0.0,0.0,1.0,11,0,3,0,2,10,5,1,10,3,0,0,3,11,0,0,0,5,15,1,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2023,8,1212.0,39.57142857142857,29.464285714285715,28,4.0,0.0,0.0,3.0,1.0,24,2,1,0,1,24,4,0,23,1,0,0,4,24,0,0,0,4,16,5,7,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0
2023,8,1213.0,36.2,28.46153846153846,52,18.0,0.0,4.0,8.0,6.0,44,0,2,0,6,36,12,4,42,3,0,0,7,42,0,0,0,10,36,7,9,0.0,0.0,0.0,1.0,0.0,77.0,1.0,3.0
2023,8,1214.0,40.971698113207545,29.262295081967213,61,15.0,0.0,0.0,10.0,5.0,53,2,3,0,3,44,15,2,51,3,0,0,7,43,1,0,0,17,44,7,10,0.0,0.0,0.0,1.0,0.0,95.0,0.0,9.0
2023,8,1215.0,41.24122807017544,29.347826086956523,46,9.0,0.0,0.0,6.0,3.0,39,0,3,0,4,33,9,4,34,4,0,0,8,32,0,0,0,14,34,3,9,0.0,0.0,0.0,0.0,0.0,70.0,5.0,3.0
2023,8,1221.0,39.39784946236559,27.5,38,9.0,0.0,1.0,4.0,4.0,34,0,2,0,2,26,11,1,33,2,0,0,3,21,0,0,2,15,30,2,6,0.0,0.0,0.0,1.0,0.0,66.0,0.0,3.0
2023,8,1222.0,37.75438596491228,30.416666666666668,24,5.0,0.0,1.0,1.0,3.0,19,1,1,0,3,17,4,3,17,1,0,0,6,16,0,0,0,8,17,1,6,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0
2023,8,1223.0,37.107142857142854,27.63888888888889,36,15.0,0.0,1.0,9.0,5.0,32,1,0,0,3,24,9,3,34,0,0,0,2,26,0,1,0,9,23,5,8,0.0,0.0,0.0,1.0,0.0,45.0,1.0,1.0
2023,8,1224.0,36.96747967479675,29.727272727272727,55,15.0,0.0,1.0,8.0,6.0,49,1,4,0,1,34,18,3,47,4,0,0,4,46,0,0,0,9,32,8,15,0.0,0.0,0.0,0.0,0.0,71.0,1.0,5.0
2023,8,1225.0,39.967320261437905,29.051724137931036,58,17.0,0.0,1.0,12.0,4.0,55,0,2,0,1,45,13,0,48,3,0,0,7,37,0,0,1,20,35,9,14,0.0,0.0,0.0,2.0,0.0,94.0,4.0,3.0
2023,8,1231.0,41.91823899371069,28.692307692307693,65,18.0,0.0,1.0,8.0,9.0,57,0,2,0,6,48,12,5,54,2,0,0,9,46,1,1,2,15,43,4,18,0.0,0.0,0.0,2.0,0.0,91.0,2.0,6.0
2023,8,1232.0,37.836419753086425,29.0625,64,16.0,0.0,0.0,11.0,5.0,54,0,6,0,4,41,19,4,48,6,0,0,10,45,0,0,0,19,36,14,14,0.0,0.0,0.0,1.0,0.0,89.0,4.0,3.0
2023,8,1233.0,39.24691358024692,27.903225806451612,31,5.0,0.0,1.0,4.0,0.0,29,0,1,0,1,27,3,1,28,1,0,0,2,24,0,0,0,7,18,5,8,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2.0
2023,8,1234.0,39.2037037037037,28.636363636363637,33,10.0,1.0,1.0,5.0,3.0,31,0,2,0,0,27,6,0,28,2,0,0,3,26,0,0,0,7,22,5,6,0.0,0.0,0.0,2.0,0.0,46.0,0.0,1.0
2023,8,1235.0,40.378787878787875,28.25581395348837,43,13.0,0.0,1.0,7.0,5.0,33,1,3,0,6,33,5,5,33,3,0,0,7,31,0,0,0,12,27,5,11,0.0,0.0,0.0,0.0,0.0,66.0,1.0,2.0
2023,8,1411.0,40.45348837209303,28.91304347826087,46,7.0,0.0,1.0,5.0,1.0,39,1,2,0,4,34,10,2,39,3,0,0,4,37,0,0,0,9,34,5,7,0.0,0.0,0.0,2.0,0.0,71.0,1.0,4.0
2023,8,1412.0,36.95454545454545,28.80952380952381,42,12.0,0.0,1.0,9.0,2.0,40,0,1,0,1,30,10,2,38,1,0,0,3,32,0,0,0,10,27,7,8,0.0,0.0,0.0,2.0,0.0,65.0,0.0,1.0
2023,8,1413.0,37.529411764705884,28.26086956521739,23,3.0,0.0,1.0,2.0,0.0,20,0,1,0,2,15,7,1,18,1,0,0,4,13,1,0,0,9,17,1,5,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0
2023,8,1414.0,37.14705882352941,29.565217391304348,23,6.0,0.0,0.0,5.0,1.0,20,1,0,0,2,18,4,1,21,0,0,0,2,19,0,0,0,4,15,6,2,0.0,0.0,0.0,1.0,0.0,33.0,1.0,2.0
2023,8,1421.0,36.794117647058826,29.772727272727273,22,3.0,0.0,0.0,3.0,0.0,20,0,1,0,1,18,3,1,20,1,0,0,1,18,0,0,0,4,17,1,4,0.0,0.0,0.0,1.0,0.0,37.0,0.0,1.0
2023,8,1422.0,45.23529411764706,28.620689655172413,29,8.0,0.0,2.0,3.0,3.0,25,0,3,0,1,21,6,2,25,2,0,0,2,23,0,0,0,6,23,2,4,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0
2023,8,1423.0,38.271929824561404,28.653846153846153,26,7.0,0.0,0.0,3.0,4.0,21,0,3,0,2,15,10,1,21,2,0,0,3,21,0,0,0,5,15,2,9,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0
2023,8,1424.0,41.99166666666667,28.75,32,6.0,0.0,2.0,1.0,3.0,28,0,2,0,2,23,7,2,27,2,0,0,3,22,0,0,0,10,20,6,6,0.0,0.0,0.0,1.0,0.0,39.0,2.0,1.0
2023,8,1431.0,39.59090909090909,26.176470588235293,17,1.0,0.0,0.0,0.0,1.0,13,1,1,0,2,12,3,2,13,1,0,0,3,13,0,0,0,4,10,1,6,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
2023,8,1432.0,42.764150943396224,27.177419354838708,62,8.0,0.0,2.0,4.0,2.0,54,2,2,0,4,50,10,2,52,3,0,0,7,46,0,0,0,16,36,9,17,0.0,0.0,0.0,1.0,0.0,87.0,1.0,9.0
2023,8,1433.0,40.83720930232558,28.571428571428573,56,6.0,0.0,0.0,6.0,0.0,42,0,4,0,10,35,13,8,40,5,0,0,11,36,0,0,0,20,42,4,10,0.0,0.0,0.0,0.0,0.0,79.0,1.0,6.0
2023,8,1434.0,39.21153846153846,28.571428571428573,35,9.0,0.0,1.0,4.0,4.0,30,0,1,0,4,26,7,2,29,2,0,0,4,27,0,1,1,6,25,3,7,0.0,0.0,0.0,1.0,0.0,45.0,1.0,3.0
2023,8,1511.0,39.34259259259259,28.863636363636363,22,10.0,0.0,1.0,8.0,1.0,18,0,1,0,3,16,5,1,15,3,0,0,4,16,0,0,0,6,18,2,2,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0
2023,8,1512.0,42.40909090909091,29.166666666666668,18,3.0,0.0,1.0,0.0,2.0,13,1,4,0,0,9,8,1,14,3,0,0,1,13,0,0,0,5,13,1,4,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
2023,8,1513.0,42.94871794871795,26.74418604651163,43,13.0,0.0,0.0,8.0,5.0,40,0,2,0,1,31,11,1,40,3,0,0,0,37,0,0,0,6,37,1,5,0.0,0.0,0.0,0.0,0.0,67.0,0.0,1.0
2023,8,1522.0,38.63235294117647,28.69047619047619,42,8.0,0.0,0.0,5.0,3.0,37,1,4,0,0,32,9,1,36,4,0,0,2,30,1,0,0,11,36,1,5,0.0,0.0,0.0,0.0,0.0,61.0,0.0,5.0
2023,8,1523.0,38.6764705882353,29.285714285714285,21,6.0,0.0,0.0,3.0,3.0,17,0,4,0,0,10,11,0,14,4,0,0,3,13,0,0,0,8,18,0,3,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0
2023,8,1524.0,46.94202898550725,28.333333333333332,27,12.0,0.0,3.0,8.0,1.0,21,1,4,0,1,15,12,0,20,4,0,0,3,15,0,0,0,12,21,2,4,0.0,0.0,0.0,0.0,1.0,37.0,0.0,1.0
2023,8,1531.0,39.666666666666664,28.157894736842106,19,8.0,0.0,0.0,5.0,3.0,16,1,0,0,2,13,4,2,13,0,0,0,6,12,0,0,0,7,13,1,5,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0
2023,8,1532.0,36.15217391304348,28.96551724137931,29,10.0,0.0,1.0,8.0,1.0,24,0,4,0,1,17,10,2,22,4,0,0,3,19,0,0,0,10,23,2,4,0.0,0.0,0.0,1.0,0.0,40.0,1.0,3.0
2023,8,1533.0,41.385714285714286,27.5,44,8.0,0.0,0.0,7.0,1.0,35,3,4,0,2,24,17,3,37,3,0,0,4,31,0,0,0,13,37,4,3,0.0,0.0,0.0,0.0,0.0,61.0,0.0,7.0
2023,8,1611.0,43.51162790697674,28.272727272727273,55,10.0,0.0,1.0,5.0,4.0,48,2,3,0,2,44,8,3,48,3,0,0,4,43,0,0,0,12,43,3,9,0.0,0.0,0.0,0.0,0.0,84.0,1.0,3.0
2023,8,1612.0,47.1875,27.22222222222222,18,2.0,0.0,2.0,0.0,0.0,13,0,0,0,5,13,0,5,13,0,0,0,5,10,0,0,0,8,17,0,1,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0
2023,8,1613.0,48.05172413793103,27.03125,32,3.0,0.0,0.0,3.0,0.0,28,3,1,0,0,28,4,0,29,3,0,0,0,27,0,0,0,5,25,3,4,0.0,0.0,0.0,1.0,0.0,48.0,0.0,2.0
2023,8,1614.0,40.370370370370374,26.774193548387096,31,6.0,0.0,0.0,5.0,1.0,27,0,0,0,4,20,7,4,24,1,0,0,6,23,0,0,0,8,21,2,8,0.0,0.0,0.0,1.0,0.0,47.0,1.0,0.0
2023,8,1621.0,46.483333333333334,29.852941176470587,34,2.0,0.0,0.0,1.0,1.0,29,0,1,0,4,24,5,5,26,1,0,0,7,21,0,1,0,12,29,2,3,0.0,0.0,0.0,0.0,0.0,58.0,1.0,1.0
2023,8,1622.0,44.38661202185793,29.295774647887324,71,16.0,0.0,0.0,9.0,7.0,57,3,3,0,8,52,11,8,57,2,0,0,12,57,0,0,0,14,53,4,14,0.0,0.0,0.0,3.0,0.0,116.0,0.0,6.0
2023,8,1623.0,43.369281045751634,28.157894736842106,57,5.0,0.0,0.0,2.0,3.0,45,2,3,0,7,42,8,7,46,4,0,0,7,45,0,0,1,11,50,2,5,0.0,0.0,0.0,1.0,0.0,94.0,0.0,5.0
2023,8,1624.0,46.328125,28.58974358974359,39,5.0,0.0,0.0,2.0,3.0,32,0,1,0,6,24,9,6,31,1,0,0,7,29,0,0,0,10,29,3,7,0.0,0.0,0.0,2.0,0.0,60.0,1.0,0.0
2023,8,1631.0,42.375,29.88372093023256,43,12.0,0.0,5.0,5.0,2.0,32,0,3,0,8,28,8,7,31,4,0,0,8,33,0,0,0,10,38,0,5,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0
2023,8,1632.0,44.06578947368421,28.837209302325583,43,5.0,0.0,1.0,3.0,1.0,35,1,1,0,6,31,6,6,31,1,0,0,11,29,0,0,0,14,30,3,10,0.0,0.0,0.0,1.0,0.0,73.0,0.0,2.0
2023,8,1633.0,43.86486486486486,28.152173913043477,46,23.0,0.0,3.0,17.0,3.0,37,2,5,0,2,39,5,2,35,6,0,0,5,34,0,0,1,11,35,3,8,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0
2023,8,1634.0,42.964285714285715,27.25,40,7.0,0.0,3.0,1.0,3.0,34,0,3,0,3,27,7,6,32,2,0,0,6,22,0,0,0,18,30,2,8,0.0,0.0,0.0,1.0,0.0,45.0,0.0,5.0
2023,8,1654.0,37.25,30.0,11,2.0,0.0,1.0,1.0,0.0,9,0,0,0,2,9,2,0,10,0,0,0,1,10,0,0,0,1,8,0,3,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2023,8,1711.0,45.353741496598644,28.06451612903226,62,8.0,0.0,1.0,3.0,4.0,53,0,4,0,5,48,10,4,49,5,0,0,8,48,0,0,0,14,43,4,15,0.0,0.0,0.0,0.0,0.0,94.0,0.0,2.0
2023,8,1712.0,40.391975308641975,28.23076923076923,65,17.0,0.0,3.0,13.0,1.0,57,2,2,0,4,52,9,4,55,2,0,0,8,55,0,0,0,10,40,6,19,0.0,0.0,0.0,2.0,0.0,98.0,2.0,3.0
2023,8,1713.0,35.21739130434783,27.586206896551722,29,8.0,0.0,0.0,7.0,1.0,23,0,0,0,6,19,7,3,20,1,0,0,8,21,0,0,0,8,20,7,2,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0
2023,8,1722.0,45.04964539007093,28.0188679245283,53,9.0,0.0,0.0,8.0,1.0,44,1,2,0,6,39,9,5,44,2,0,0,7,42,0,0,0,11,39,4,10,0.0,0.0,0.0,3.0,0.0,74.0,0.0,11.0
2023,8,1723.0,40.95454545454545,27.790697674418606,43,8.0,0.0,0.0,4.0,4.0,40,1,1,0,1,34,8,1,38,2,0,0,3,40,0,0,0,3,23,5,15,0.0,0.0,0.0,2.0,0.0,53.0,2.0,4.0
2023,8,1724.0,44.825,27.916666666666668,24,4.0,0.0,0.0,2.0,2.0,17,0,1,0,6,15,5,4,17,1,0,0,6,17,0,0,0,7,15,2,7,0.0,0.0,0.0,2.0,0.0,31.0,0.0,1.0
2023,8,1731.0,40.19642857142857,27.5,36,5.0,0.0,0.0,4.0,1.0,30,0,1,0,5,26,5,5,27,1,0,0,8,24,0,0,1,11,23,5,8,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0
2023,8,1732.0,42.01977401129943,28.80597014925373,67,7.0,0.0,0.0,5.0,2.0,57,3,2,0,5,46,18,3,59,3,0,0,5,56,0,0,0,11,37,7,23,0.0,0.0,0.0,0.0,0.0,98.0,3.0,6.0
2023,8,1733.0,42.9421768707483,28.19672131147541,61,12.0,0.0,0.0,8.0,4.0,53,1,3,0,4,50,8,3,54,3,0,0,4,48,0,0,0,13,41,8,12,0.0,0.0,0.0,0.0,0.0,99.0,1.0,3.0
2023,8,1811.0,38.791666666666664,28.38235294117647,34,11.0,0.0,2.0,7.0,2.0,29,0,1,0,4,26,4,4,27,3,0,0,4,27,0,0,0,7,21,4,9,0.0,0.0,0.0,0.0,0.0,48.0,1.0,3.0
2023,8,1812.0,34.833333333333336,29.41176470588235,17,5.0,0.0,0.0,5.0,0.0,14,0,1,0,2,11,4,2,12,1,0,0,4,10,0,0,0,7,13,2,2,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0
2023,8,1813.0,34.35294117647059,29.736842105263158,19,2.0,0.0,0.0,1.0,1.0,17,0,1,0,1,14,3,2,14,1,0,0,4,13,0,0,0,6,10,2,7,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0
2023,8,1814.0,39.94,31.551724137931036,58,13.0,0.0,1.0,6.0,6.0,49,1,4,0,4,38,18,2,44,5,0,0,9,36,0,0,1,21,37,5,16,0.0,0.0,0.0,0.0,0.0,98.0,1.0,3.0
2023,8,1821.0,40.71052631578947,28.392857142857142,28,7.0,0.0,1.0,5.0,1.0,19,1,1,0,7,18,3,7,20,1,0,0,7,20,0,1,0,7,18,2,8,0.0,0.0,0.0,0.0,0.0,36.0,1.0,3.0
2023,8,1822.0,40.13333333333333,28.42105263157895,38,5.0,0.0,0.0,1.0,4.0,32,0,1,0,5,28,5,5,30,2,0,0,6,26,0,0,1,11,24,5,9,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7.0
2023,8,1823.0,41.0,28.846153846153847,13,5.0,0.0,1.0,1.0,3.0,11,0,0,0,2,9,2,2,10,0,0,0,3,9,0,0,0,4,7,3,3,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2023,8,1824.0,42.1,33.095238095238095,42,4.0,0.0,0.0,3.0,1.0,25,0,8,0,9,25,9,8,22,9,0,0,11,22,1,0,0,19,28,4,10,0.0,0.0,0.0,1.0,0.0,57.0,1.0,0.0
2023,8,1831.0,38.98974358974359,28.5625,80,20.0,0.0,4.0,7.0,9.0,62,0,5,0,13,43,28,9,60,6,0,0,14,54,1,0,1,24,59,9,12,0.0,0.0,0.0,3.0,0.0,115.0,0.0,7.0
2023,8,1832.0,36.55913978494623,30.13157894736842,38,11.0,0.0,0.0,8.0,3.0,31,0,3,0,4,21,13,4,30,3,0,0,5,29,0,0,0,9,24,5,9,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0
2023,8,1833.0,37.67391304347826,31.10169491525424,59,8.0,0.0,1.0,6.0,1.0,44,1,5,0,9,42,9,8,39,7,0,0,13,39,0,0,0,20,38,5,16,0.0,0.0,0.0,0.0,0.0,96.0,2.0,1.0
2023,8,1834.0,40.30978260869565,28.46153846153846,117,13.0,0.0,0.0,9.0,4.0,84,1,11,0,21,82,15,20,82,10,0,0,25,72,0,0,0,45,72,9,36,0.0,0.0,0.0,1.0,0.0,167.0,11.0,8.0
2023,8,1911.0,45.2,28.08823529411765,34,4.0,0.0,1.0,3.0,0.0,29,0,2,0,3,24,8,2,27,2,0,0,5,24,0,0,0,10,22,5,7,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0
2023,8,1912.0,41.13505747126437,28.289473684210527,38,5.0,0.0,1.0,3.0,1.0,30,0,1,0,7,26,7,5,27,2,0,0,9,21,0,0,0,17,23,4,11,0.0,0.0,0.0,0.0,0.0,55.0,0.0,5.0
2023,8,1913.0,38.51515151515151,26.944444444444443,18,2.0,0.0,0.0,0.0,2.0,17,0,0,0,1,13,4,1,16,0,0,0,2,15,0,0,0,3,10,3,5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2023,8,1914.0,37.166666666666664,27.5,34,5.0,0.0,1.0,2.0,2.0,29,0,0,0,5,20,9,5,23,0,0,0,11,21,0,0,0,13,22,3,9,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2023,8,1915.0,41.09090909090909,27.413793103448278,29,6.0,0.0,0.0,4.0,2.0,25,2,1,0,1,19,9,1,24,2,0,0,3,17,0,0,0,12,18,0,11,0.0,0.0,0.0,1.0,0.0,40.0,1.0,3.0
2023,8,1921.0,36.403225806451616,27.94871794871795,39,3.0,0.0,0.0,1.0,2.0,33,0,0,0,6,27,9,3,27,0,0,0,12,24,1,0,0,14,26,6,7,0.0,0.0,0.0,0.0,0.0,56.0,0.0,4.0
2023,8,1922.0,41.5,28.068181818181817,44,9.0,0.0,3.0,4.0,2.0,36,2,2,0,4,32,11,1,34,2,0,0,8,32,0,0,0,12,29,2,13,0.0,0.0,0.0,1.0,0.0,62.0,1.0,3.0
2023,8,1923.0,38.98,28.08823529411765,34,6.0,0.0,0.0,6.0,0.0,26,1,2,0,5,22,8,4,25,2,0,0,7,23,0,0,0,11,17,9,8,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0
2023,8,1924.0,41.3448275862069,27.894736842105264,38,3.0,0.0,1.0,1.0,1.0,33,2,0,0,3,26,11,1,33,0,0,0,5,32,0,0,1,5,20,10,8,0.0,0.0,0.0,1.0,0.0,45.0,2.0,0.0
2023,8,1925.0,39.295918367346935,29.779411764705884,68,10.0,0.0,0.0,8.0,2.0,57,0,3,0,8,39,22,7,53,4,0,0,11,51,0,0,0,17,35,10,23,0.0,0.0,0.0,1.0,0.0,86.0,2.0,5.0
2023,8,1931.0,38.4375,27.2,50,9.0,0.0,0.0,8.0,1.0,45,1,3,0,1,39,11,0,45,3,0,0,2,41,1,0,0,8,33,7,10,0.0,0.0,0.0,1.0,0.0,72.0,1.0,1.0
2023,8,1932.0,37.689655172413794,28.181818181818183,33,5.0,0.0,1.0,2.0,2.0,28,1,2,0,2,29,2,2,28,2,0,0,3,26,0,0,0,7,20,4,9,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0
2023,8,1933.0,37.5,29.333333333333332,15,4.0,0.0,1.0,2.0,1.0,11,2,1,0,1,12,2,1,10,0,0,0,5,10,0,0,0,5,8,3,4,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0
2023,8,1934.0,41.15909090909091,30.96153846153846,26,2.0,0.0,0.0,1.0,1.0,21,0,3,0,2,16,9,1,20,2,0,0,4,21,0,0,0,5,19,2,5,0.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0
2023,8,1935.0,38.72727272727273,28.8,50,8.0,0.0,0.0,4.0,4.0,35,1,8,0,6,35,9,6,34,7,0,0,9,36,0,0,0,14,19,11,20,0.0,0.0,0.0,1.0,0.0,66.0,3.0,6.0
2023,8,2011.0,37.91919191919192,27.745098039215687,51,5.0,0.0,0.0,3.0,2.0,42,1,6,0,2,35,12,4,39,8,0,0,4,28,0,0,1,22,32,6,13,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0
2023,8,2012.0,38.20967741935484,29.264705882352942,34,8.0,0.0,0.0,7.0,1.0,30,2,1,0,1,28,5,1,31,1,0,0,2,27,0,0,1,6,23,6,5,0.0,0.0,0.0,0.0,0.0,54.0,0.0,3.0
2023,8,2013.0,42.964285714285715,28.157894736842106,38,4.0,0.0,0.0,2.0,2.0,32,0,3,0,3,31,4,3,31,4,0,0,3,23,0,0,0,15,19,4,15,0.0,0.0,0.0,0.0,0.0,49.0,2.0,4.0
2023,8,2022.0,40.592592592592595,28.214285714285715,28,3.0,0.0,0.0,3.0,0.0,20,0,3,0,5,22,1,5,15,3,0,0,10,15,0,0,0,13,12,4,12,0.0,0.0,0.0,0.0,0.0,47.0,2.0,1.0
2023,8,2023.0,47.135416666666664,26.31578947368421,19,2.0,0.0,0.0,2.0,0.0,13,1,1,0,4,12,5,2,11,2,0,0,6,9,0,0,1,9,10,1,8,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0
2023,8,2024.0,42.8,25.0,18,5.0,0.0,0.0,3.0,2.0,14,0,2,0,2,13,3,2,12,2,0,0,4,14,0,0,0,4,10,4,4,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0
2023,8,2031.0,43.05555555555556,29.0,20,3.0,0.0,0.0,1.0,2.0,17,0,3,0,0,17,3,0,14,3,0,0,3,14,0,0,1,5,13,4,3,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
2023,8,2032.0,35.57407407407407,27.333333333333332,15,3.0,0.0,0.0,3.0,0.0,14,1,0,0,0,11,4,0,13,0,0,0,2,10,0,0,0,5,10,1,4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0
2023,8,2033.0,45.94736842105263,29.583333333333332,24,3.0,0.0,0.0,2.0,1.0,19,3,0,0,2,18,3,3,22,0,0,0,2,18,0,0,0,6,14,5,5,0.0,0.0,0.0,1.0,0.0,28.0,1.0,5.0
2023,8,2211.0,39.91489361702128,28.92156862745098,51,10.0,0.0,0.0,9.0,1.0,45,1,2,0,3,42,7,2,42,3,0,0,6,30,1,0,0,20,35,4,12,0.0,0.0,0.0,1.0,0.0,85.0,3.0,3.0
2023,8,2212.0,40.62152777777778,27.950819672131146,61,18.0,0.0,2.0,9.0,7.0,56,0,1,0,4,52,5,4,51,4,0,0,6,37,0,0,2,22,43,7,11,0.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0
2023,8,2213.0,41.47701149425287,28.37837837837838,37,10.0,0.0,0.0,7.0,3.0,34,0,1,0,2,28,8,1,32,2,0,0,3,26,0,0,1,10,28,3,6,0.0,0.0,0.0,0.0,0.0,62.0,4.0,1.0
2023,8,2221.0,45.51724137931034,28.68421052631579,38,7.0,0.0,1.0,2.0,4.0,33,0,1,0,4,31,5,2,31,1,0,0,6,28,0,0,0,10,27,6,5,0.0,0.0,0.0,1.0,0.0,52.0,1.0,4.0
2023,8,2222.0,40.16,29.285714285714285,35,9.0,0.0,3.0,4.0,2.0,30,0,2,0,3,26,6,3,28,2,0,0,5,24,0,1,0,10,29,2,4,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0
2023,8,2223.0,45.86434108527132,28.979591836734695,49,12.0,0.0,0.0,7.0,5.0,43,1,2,0,3,36,11,2,41,3,0,0,5,37,0,2,0,10,36,1,12,0.0,0.0,0.0,1.0,0.0,76.0,3.0,2.0
2023,8,2232.0,42.1764705882353,30.454545454545453,22,1.0,0.0,0.0,0.0,1.0,21,0,0,0,1,18,4,0,19,0,0,0,3,15,0,1,0,6,14,3,5,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2023,8,2233.0,46.407407407407405,28.846153846153847,13,5.0,0.0,1.0,3.0,1.0,11,0,1,0,1,10,2,1,12,0,0,0,1,8,1,0,0,4,8,1,4,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2023,8,2234.0,40.75,28.295454545454547,44,14.0,0.0,2.0,6.0,6.0,37,1,2,0,4,36,5,3,36,5,0,0,3,32,0,0,0,12,29,4,11,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0
2023,8,2411.0,43.339622641509436,28.134328358208954,67,8.0,0.0,2.0,3.0,3.0,51,0,7,0,9,49,9,9,43,7,0,0,17,42,0,0,0,25,41,10,16,0.0,0.0,0.0,1.0,0.0,103.0,3.0,5.0
2023,8,2412.0,41.94285714285714,27.261904761904763,42,7.0,0.0,0.0,2.0,5.0,35,1,2,0,4,30,10,2,34,2,0,0,6,30,0,0,0,12,28,2,12,0.0,0.0,0.0,0.0,0.0,59.0,2.0,3.0
2023,8,2413.0,41.69230769230769,27.626262626262626,99,17.0,1.0,0.0,16.0,0.0,74,1,5,0,19,63,19,17,65,7,0,0,27,60,1,0,1,37,55,17,27,0.0,0.0,0.0,1.0,0.0,139.0,2.0,8.0
2023,8,2422.0,43.9375,28.125,16,3.0,0.0,0.0,3.0,0.0,13,0,1,0,2,10,4,2,11,1,0,0,4,13,0,0,0,3,7,3,6,0.0,0.0,0.0,1.0,0.0,18.0,1.0,1.0
2023,8,2423.0,39.44202898550724,26.428571428571427,28,0.0,0.0,0.0,0.0,0.0,20,0,2,0,6,17,6,5,16,3,0,0,9,19,0,0,0,9,18,1,9,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0
2023,8,2424.0,42.8,28.91304347826087,23,2.0,0.0,0.0,1.0,1.0,17,0,0,0,6,15,4,4,13,1,0,0,9,12,0,0,0,11,15,3,5,0.0,0.0,0.0,1.0,0.0,30.0,0.0,2.0
2023,8,2431.0,42.142857142857146,25.0,8,6.0,0.0,0.0,1.0,5.0,6,0,0,0,2,6,1,1,5,0,0,0,3,6,0,0,0,2,5,0,3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
2023,8,2432.0,41.39147286821705,28.30188679245283,53,8.0,0.0,1.0,5.0,2.0,38,1,3,0,11,28,16,9,34,4,0,0,15,33,0,0,0,20,28,12,13,0.0,0.0,0.0,0.0,0.0,73.0,7.0,4.0
